date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-03-16,1.27,1.04,1.45,1.1500000000000001,1.32,49.65905703534583,49.65905703534583,26.0,26.0
2020-03-17,1.21,1.01,1.4000000000000001,1.12,1.28,50.04998101853659,50.04998101853659,17.0,17.0
2020-03-18,1.16,0.96,1.34,1.05,1.21,50.202328547377434,50.202328547377434,31.0,31.0
2020-03-19,1.11,0.92,1.29,1.0,1.16,50.12478076012536,50.12478076012536,31.0,31.0
2020-03-20,1.07,0.9,1.26,0.98,1.1300000000000001,49.811623036534584,49.811623036534584,40.0,40.0
2020-03-21,1.04,0.85,1.21,0.9400000000000001,1.09,49.241634945201895,49.241634945201895,29.0,29.0
2020-03-22,1.01,0.8300000000000001,1.18,0.9,1.05,48.37925944197408,48.37925944197408,17.0,17.0
2020-03-23,0.98,0.79,1.1400000000000001,0.87,1.02,47.17891370566692,47.17891370566692,45.0,45.0
2020-03-24,0.9500000000000001,0.78,1.12,0.87,1.01,45.59280720386501,45.59280720386501,27.0,27.0
2020-03-25,0.91,0.73,1.07,0.8300000000000001,0.97,43.58164489132718,43.58164489132718,54.0,54.0
2020-03-26,0.88,0.6900000000000001,1.03,0.78,0.92,41.12647098765748,41.12647098765748,75.0,75.0
2020-03-27,0.8300000000000001,0.67,1.0,0.74,0.88,38.23912421032307,38.23912421032307,36.0,36.0
2020-03-28,0.79,0.61,0.9400000000000001,0.6900000000000001,0.8300000000000001,34.96869649228876,34.96869649228876,33.0,33.0
2020-03-29,0.74,0.56,0.89,0.63,0.77,31.40210703891194,31.40210703891194,33.0,33.0
2020-03-30,0.68,0.52,0.84,0.58,0.72,27.658209671269613,27.658209671269613,60.0,60.0
2020-03-31,0.63,0.46,0.78,0.56,0.6900000000000001,23.876338752609186,23.876338752609186,32.0,32.0
2020-04-01,0.5700000000000001,0.4,0.72,0.49,0.62,20.201446747747603,20.201446747747603,22.0,22.0
2020-04-02,0.52,0.34,0.66,0.44,0.5700000000000001,16.768697713609257,16.768697713609257,74.0,74.0
2020-04-03,0.47000000000000003,0.29,0.61,0.38,0.51,13.690432874427824,13.690432874427824,63.0,63.0
2020-04-04,0.42,0.25,0.5700000000000001,0.34,0.47000000000000003,11.047845713309771,11.047845713309771,27.0,27.0
2020-04-05,0.38,0.22,0.54,0.31,0.44,8.88863098953939,8.88863098953939,53.0,53.0
2020-04-06,0.36,0.2,0.52,0.26,0.4,7.230514835380269,7.230514835380269,27.0,27.0
2020-04-07,0.35000000000000003,0.19,0.52,0.25,0.39,6.069192399839001,6.069192399839001,50.0,50.0
2020-04-08,0.35000000000000003,0.17,0.52,0.24,0.39,5.388085585642609,5.388085585642609,58.0,58.0
2020-04-09,0.38,0.19,0.56,0.26,0.42,5.166783191087724,5.166783191087724,40.0,40.0
2020-04-10,0.43,0.23,0.63,0.31,0.48,5.385300126093481,5.385300126093481,30.0,30.0
2020-04-11,0.52,0.31,0.74,0.4,0.58,6.022509028595612,6.022509028595612,35.0,35.0
2020-04-12,0.63,0.39,0.86,0.49,0.6900000000000001,7.049058962385104,7.049058962385104,53.0,53.0
2020-04-13,0.78,0.51,1.02,0.65,0.86,8.417189020567472,8.417189020567472,13.0,13.0
2020-04-14,0.9500000000000001,0.65,1.2,0.79,1.02,10.05122207909072,10.05122207909072,50.0,50.0
2020-04-15,1.12,0.8200000000000001,1.4000000000000001,0.97,1.21,11.842576696105672,11.842576696105672,17.0,17.0
2020-04-16,1.3,1.0,1.6,1.1400000000000001,1.3900000000000001,13.651911823166332,13.651911823166332,13.0,13.0
2020-04-17,1.44,1.1400000000000001,1.76,1.28,1.54,15.31916609468115,15.31916609468115,9.0,9.0
2020-04-18,1.55,1.21,1.85,1.41,1.67,16.68048237504335,16.68048237504335,2.0,2.0
2020-04-19,1.6,1.27,1.9100000000000001,1.42,1.69,17.589606153209857,17.589606153209857,3.0,3.0
2020-04-20,1.59,1.25,1.8900000000000001,1.45,1.71,17.94021453641626,17.94021453641626,2.0,2.0
2020-04-21,1.53,1.21,1.83,1.36,1.62,17.684755347215656,17.684755347215656,11.0,11.0
2020-04-22,1.42,1.12,1.72,1.26,1.51,16.84516096004798,16.84516096004798,1.0,1.0
2020-04-23,1.28,0.97,1.55,1.1300000000000001,1.37,15.51188193766834,15.51188193766834,12.0,12.0
2020-04-24,1.12,0.84,1.3900000000000001,0.97,1.2,13.830320616619929,13.830320616619929,18.0,18.0
2020-04-25,0.96,0.68,1.21,0.8200000000000001,1.04,11.97734265838719,11.97734265838719,1.0,1.0
2020-04-26,0.8200000000000001,0.56,1.06,0.68,0.89,10.133744039643837,10.133744039643837,6.0,6.0
2020-04-27,0.6900000000000001,0.44,0.92,0.56,0.76,8.45988151168187,8.45988151168187,4.0,4.0
2020-04-28,0.6,0.36,0.8200000000000001,0.48,0.67,7.080388376123243,7.080388376123243,5.0,5.0
2020-04-29,0.53,0.32,0.76,0.4,0.59,6.080433100556944,6.080433100556944,1.0,1.0
2020-04-30,0.5,0.27,0.71,0.4,0.58,5.511763951246426,5.511763951246426,27.0,27.0
